,0
1915,5747.0
1916,5750.0
1917,5753.0
1918,5756.0
1919,5759.0
1920,5762.0
1921,5765.0
1922,5768.0
1923,5771.0
1924,5774.0
1925,5777.0
1926,5780.0
1927,5783.0
1928,5786.0
1929,5789.0
1930,5792.0
1931,5795.0
1932,5798.0
1933,5801.0
1934,5804.0
1935,5807.0
1936,5810.0
1937,5813.0
1938,5816.0
1939,5819.0
1940,5822.0
1941,5825.0
1942,5828.0
1943,5831.0
1944,5834.0
1945,5837.0
1946,5840.0
1947,5843.0
1948,5846.0
1949,5849.0
1950,5852.0
1951,5855.0
1952,5858.0
1953,5861.0
1954,5864.0
1955,5867.0
1956,5870.0
1957,5873.0
1958,5876.0
1959,5879.0
1960,5882.0
1961,5885.0
1962,5888.0
1963,5891.0
1964,5894.0
1965,5897.0
1966,5900.0
1967,5903.0
1968,5906.0
1969,5909.0
1970,5912.0
1971,5915.0
1972,5918.0
1973,5921.0
1974,5924.0
1975,5927.0
1976,5930.0
1977,5933.0
1978,5936.0
1979,5939.0
1980,5942.0
1981,5945.0
1982,5948.0
1983,5951.0
1984,5954.0
1985,5957.0
1986,5960.0
1987,5963.0
1988,5966.0
1989,5969.0
1990,5972.0
1991,5975.0
1992,5978.0
1993,5981.0
1994,5984.0
1995,5987.0
1996,5990.0
1997,5993.0
1998,5996.0
1999,5999.0
2000,6002.0
2001,6005.0
2002,6008.0
2003,6011.0
2004,6014.0
2005,6017.0
2006,6020.0
2007,6023.0
2008,6026.0
2009,6029.0
2010,6032.0
2011,6035.0
2012,6038.0
2013,6041.0
2014,6044.0
2015,6047.0
2016,6050.0
2017,6053.0
2018,6056.0
2019,6059.0
2020,6062.0
2021,6065.0
2022,6068.0
2023,6071.0
2024,6074.0
2025,6077.0
2026,6080.0
2027,6083.0
2028,6086.0
2029,6089.0
2030,6092.0
2031,6095.0
2032,6098.0
2033,6101.0
2034,6104.0
2035,6107.0
2036,6110.0
2037,6113.0
2038,6116.0
2039,6119.0
2040,6122.0
2041,6125.0
2042,6128.0
2043,6131.0
2044,6134.0
2045,6137.0
2046,6140.0
2047,6143.0
2048,6146.0
2049,6149.0
2050,6152.0
2051,6155.0
2052,6158.0
2053,6161.0
2054,6164.0
2055,6167.0
2056,6170.0
2057,6173.0
2058,6176.0
2059,6179.0
2060,6182.0
2061,6185.0
2062,6188.0
2063,6191.0
2064,6194.0
2065,6197.0
2066,6200.0
2067,6203.0
2068,6206.0
2069,6209.0
2070,6212.0
2071,6215.0
2072,6218.0
2073,6221.0
2074,6224.0
2075,6227.0
2076,6230.0
2077,6233.0
2078,6236.0
2079,6239.0
2080,6242.0
2081,6245.0
2082,6248.0
2083,6251.0
2084,6254.0
2085,6257.0
2086,6260.0
2087,6263.0
2088,6266.0
2089,6269.0
2090,6272.0
2091,6275.0
2092,6278.0
2093,6281.0
2094,6284.0
2095,6287.0
2096,6290.0
2097,6293.0
2098,6296.0
2099,6299.0
2100,6302.0
2101,6305.0
2102,6308.0
2103,6311.0
2104,6314.0
2105,6317.0
2106,6320.0
2107,6323.0
2108,6326.0
2109,6329.0
2110,6332.0
2111,6335.0
2112,6338.0
2113,6341.0
2114,6344.0
2115,6347.0
2116,6350.0
2117,6353.0
2118,6356.0
2119,6359.0
2120,6362.0
2121,6365.0
2122,6368.0
2123,6371.0
2124,6374.0
2125,6377.0
2126,6380.0
2127,6383.0
2128,6386.0
2129,6389.0
2130,6392.0
2131,6395.0
2132,6398.0
2133,6401.0
2134,6404.0
2135,6407.0
2136,6410.0
2137,6413.0
2138,6416.0
2139,6419.0
2140,6422.0
2141,6425.0
2142,6428.0
2143,6431.0
2144,6434.0
2145,6437.0
2146,6440.0
2147,6443.0
2148,6446.0
2149,6449.0
2150,6452.0
2151,6455.0
2152,6458.0
2153,6461.0
2154,6464.0
2155,6467.0
2156,6470.0
2157,6473.0
2158,6476.0
2159,6479.0
2160,6482.0
2161,6485.0
2162,6488.0
2163,6491.0
2164,6494.0
2165,6497.0
2166,6500.0
2167,6503.0
2168,6506.0
2169,6509.0
2170,6512.0
2171,6515.0
2172,6518.0
2173,6521.0
2174,6524.0
2175,6527.0
2176,6530.0
2177,6533.0
2178,6536.0
2179,6539.0
2180,6542.0
2181,6545.0
2182,6548.0
2183,6551.0
2184,6554.0
2185,6557.0
2186,6560.0
2187,6563.0
2188,6566.0
2189,6569.0
2190,6572.0
2191,6575.0
2192,6578.0
2193,6581.0
2194,6584.0
2195,6587.0
2196,6590.0
2197,6593.0
2198,6596.0
2199,6599.0
2200,6602.0
2201,6605.0
2202,6608.0
2203,6611.0
2204,6614.0
2205,6617.0
2206,6620.0
2207,6623.0
2208,6626.0
2209,6629.0
2210,6632.0
2211,6635.0
2212,6638.0
2213,6641.0
2214,6644.0
2215,6647.0
2216,6650.0
2217,6653.0
2218,6656.0
2219,6659.0
2220,6662.0
2221,6665.0
2222,6668.0
2223,6671.0
2224,6674.0
2225,6677.0
2226,6680.0
2227,6683.0
2228,6686.0
2229,6689.0
2230,6692.0
2231,6695.0
2232,6698.0
2233,6701.0
2234,6704.0
2235,6707.0
2236,6710.0
2237,6713.0
2238,6716.0
2239,6719.0
2240,6722.0
2241,6725.0
2242,6728.0
2243,6731.0
2244,6734.0
2245,6737.0
2246,6740.0
2247,6743.0
2248,6746.0
2249,6749.0
2250,6752.0
2251,6755.0
2252,6758.0
2253,6761.0
2254,6764.0
2255,6767.0
2256,6770.0
2257,6773.0
2258,6776.0
2259,6779.0
2260,6782.0
2261,6785.0
2262,6788.0
2263,6791.0
2264,6794.0
2265,6797.0
2266,6800.0
2267,6803.0
2268,6806.0
2269,6809.0
2270,6812.0
2271,6815.0
2272,6818.0
2273,6821.0
2274,6824.0
2275,6827.0
2276,6830.0
2277,6833.0
2278,6836.0
2279,6839.0
2280,6842.0
2281,6845.0
2282,6848.0
2283,6851.0
2284,6854.0
2285,6857.0
2286,6860.0
2287,6863.0
2288,6866.0
2289,6869.0
2290,6872.0
2291,6875.0
2292,6878.0
2293,6881.0
2294,6884.0
2295,6887.0
2296,6890.0
2297,6893.0
2298,6896.0
2299,6899.0
2300,6902.0
2301,6905.0
2302,6908.0
2303,6911.0
2304,6914.0
2305,6917.0
2306,6920.0
2307,6923.0
2308,6926.0
2309,6929.0
2310,6932.0
2311,6935.0
2312,6938.0
2313,6941.0
2314,6944.0
2315,6947.0
2316,6950.0
2317,6953.0
2318,6956.0
2319,6959.0
2320,6962.0
2321,6965.0
2322,6968.0
2323,6971.0
2324,6974.0
2325,6977.0
2326,6980.0
2327,6983.0
2328,6986.0
2329,6989.0
2330,6992.0
2331,6995.0
2332,6998.0
2333,7001.0
2334,7004.0
2335,7007.0
2336,7010.0
2337,7013.0
2338,7016.0
2339,7019.0
2340,7022.0
2341,7025.0
2342,7028.0
2343,7031.0
2344,7034.0
2345,7037.0
2346,7040.0
2347,7043.0
2348,7046.0
2349,7049.0
2350,7052.0
2351,7055.0
2352,7058.0
2353,7061.0
2354,7064.0
2355,7067.0
2356,7070.0
2357,7073.0
2358,7076.0
2359,7079.0
2360,7082.0
2361,7085.0
2362,7088.0
2363,7091.0
2364,7094.0
2365,7097.0
2366,7100.0
2367,7103.0
2368,7106.0
2369,7109.0
2370,7112.0
2371,7115.0
2372,7118.0
2373,7121.0
2374,7124.0
2375,7127.0
2376,7130.0
2377,7133.0
2378,7136.0
2379,7139.0
2380,7142.0
2381,7145.0
2382,7148.0
2383,7151.0
2384,7154.0
2385,7157.0
2386,7160.0
2387,7163.0
2388,7166.0
2389,7169.0
2390,7172.0
2391,7175.0
2392,7178.0
2393,7181.0
2394,7184.0
2395,7187.0
2396,7190.0
2397,7193.0
2398,7196.0
2399,7199.0
2400,7202.0
2401,7205.0
2402,7208.0
2403,7211.0
2404,7214.0
2405,7217.0
2406,7220.0
2407,7223.0
2408,7226.0
2409,7229.0
2410,7232.0
2411,7235.0
2412,7238.0
2413,7241.0
2414,7244.0
2415,7247.0
2416,7250.0
2417,7253.0
2418,7256.0
2419,7259.0
2420,7262.0
2421,7265.0
2422,7268.0
2423,7271.0
2424,7274.0
2425,7277.0
2426,7280.0
2427,7283.0
2428,7286.0
2429,7289.0
2430,7292.0
2431,7295.0
2432,7298.0
2433,7301.0
2434,7304.0
2435,7307.0
2436,7310.0
2437,7313.0
2438,7316.0
2439,7319.0
2440,7322.0
2441,7325.0
2442,7328.0
2443,7331.0
2444,7334.0
2445,7337.0
2446,7340.0
2447,7343.0
2448,7346.0
2449,7349.0
2450,7352.0
2451,7355.0
2452,7358.0
2453,7361.0
2454,7364.0
2455,7367.0
2456,7370.0
2457,7373.0
2458,7376.0
2459,7379.0
2460,7382.0
2461,7385.0
2462,7388.0
2463,7391.0
2464,7394.0
2465,7397.0
2466,7400.0
2467,7403.0
2468,7406.0
2469,7409.0
2470,7412.0
2471,7415.0
2472,7418.0
2473,7421.0
2474,7424.0
2475,7427.0
2476,7430.0
2477,7433.0
2478,7436.0
2479,7439.0
2480,7442.0
2481,7445.0
2482,7448.0
2483,7451.0
2484,7454.0
2485,7457.0
2486,7460.0
2487,7463.0
2488,7466.0
2489,7469.0
2490,7472.0
2491,7475.0
2492,7478.0
2493,7481.0
2494,7484.0
2495,7487.0
2496,7490.0
2497,7493.0
2498,7496.0
2499,7499.0
2500,7502.0
2501,7505.0
2502,7508.0
2503,7511.0
2504,7514.0
2505,7517.0
2506,7520.0
2507,7523.0
2508,7526.0
2509,7529.0
2510,7532.0
2511,7535.0
2512,7538.0
2513,7541.0
2514,7544.0
2515,7547.0
2516,7550.0
2517,7553.0
2518,7556.0
2519,7559.0
2520,7562.0
2521,7565.0
2522,7568.0
2523,7571.0
2524,7574.0
2525,7577.0
2526,7580.0
2527,7583.0
2528,7586.0
2529,7589.0
2530,7592.0
2531,7595.0
2532,7598.0
2533,7601.0
2534,7604.0
2535,7607.0
2536,7610.0
2537,7613.0
2538,7616.0
2539,7619.0
2540,7622.0
2541,7625.0
2542,7628.0
2543,7631.0
2544,7634.0
2545,7637.0
2546,7640.0
2547,7643.0
2548,7646.0
2549,7649.0
2550,7652.0
2551,7655.0
2552,7658.0
2553,7661.0
2554,7664.0
2555,7667.0
2556,7670.0
2557,7673.0
2558,7676.0
2559,7679.0
2560,7682.0
2561,7685.0
2562,7688.0
2563,7691.0
2564,7694.0
2565,7697.0
2566,7700.0
2567,7703.0
2568,7706.0
2569,7709.0
2570,7712.0
2571,7715.0
2572,7718.0
2573,7721.0
2574,7724.0
2575,7727.0
2576,7730.0
2577,7733.0
2578,7736.0
2579,7739.0
2580,7742.0
2581,7745.0
2582,7748.0
2583,7751.0
2584,7754.0
2585,7757.0
2586,7760.0
2587,7763.0
2588,7766.0
2589,7769.0
2590,7772.0
2591,7775.0
2592,7778.0
2593,7781.0
2594,7784.0
2595,7787.0
2596,7790.0
2597,7793.0
2598,7796.0
2599,7799.0
2600,7802.0
2601,7805.0
2602,7808.0
2603,7811.0
2604,7814.0
2605,7817.0
2606,7820.0
2607,7823.0
2608,7826.0
2609,7829.0
2610,7832.0
2611,7835.0
2612,7838.0
2613,7841.0
2614,7844.0
2615,7847.0
2616,7850.0
2617,7853.0
2618,7856.0
2619,7859.0
2620,7862.0
2621,7865.0
2622,7868.0
2623,7871.0
2624,7874.0
2625,7877.0
2626,7880.0
2627,7883.0
2628,7886.0
2629,7889.0
2630,7892.0
2631,7895.0
2632,7898.0
2633,7901.0
2634,7904.0
2635,7907.0
2636,7910.0
2637,7913.0
2638,7916.0
2639,7919.0
2640,7922.0
2641,7925.0
2642,7928.0
2643,7931.0
2644,7934.0
2645,7937.0
2646,7940.0
2647,7943.0
2648,7946.0
2649,7949.0
2650,7952.0
2651,7955.0
2652,7958.0
2653,7961.0
2654,7964.0
2655,7967.0
2656,7970.0
2657,7973.0
2658,7976.0
2659,7979.0
2660,7982.0
2661,7985.0
2662,7988.0
2663,7991.0
2664,7994.0
2665,7997.0
2666,8000.0
2667,8003.0
2668,8006.0
2669,8009.0
2670,8012.0
2671,8015.0
2672,8018.0
2673,8021.0
2674,8024.0
2675,8027.0
2676,8030.0
2677,8033.0
2678,8036.0
2679,8039.0
2680,8042.0
2681,8045.0
2682,8048.0
2683,8051.0
2684,8054.0
2685,8057.0
2686,8060.0
2687,8063.0
2688,8066.0
2689,8069.0
2690,8072.0
2691,8075.0
2692,8078.0
2693,8081.0
2694,8084.0
2695,8087.0
2696,8090.0
2697,8093.0
2698,8096.0
2699,8099.0
2700,8102.0
2701,8105.0
2702,8108.0
2703,8111.0
2704,8114.0
2705,8117.0
2706,8120.0
2707,8123.0
2708,8126.0
2709,8129.0
2710,8132.0
2711,8135.0
2712,8138.0
2713,8141.0
2714,8144.0
2715,8147.0
2716,8150.0
2717,8153.0
2718,8156.0
2719,8159.0
2720,8162.0
2721,8165.0
2722,8168.0
2723,8171.0
2724,8174.0
2725,8177.0
2726,8180.0
2727,8183.0
2728,8186.0
2729,8189.0
2730,8192.0
2731,8195.0
2732,8198.0
2733,8201.0
2734,8204.0
2735,8207.0
2736,8210.0
2737,8213.0
2738,8216.0
2739,8219.0
2740,8222.0
2741,8225.0
2742,8228.0
2743,8231.0
2744,8234.0
2745,8237.0
2746,8240.0
2747,8243.0
2748,8246.0
2749,8249.0
2750,8252.0
2751,8255.0
2752,8258.0
2753,8261.0
2754,8264.0
2755,8267.0
2756,8270.0
2757,8273.0
2758,8276.0
2759,8279.0
2760,8282.0
2761,8285.0
2762,8288.0
2763,8291.0
2764,8294.0
2765,8297.0
2766,8300.0
2767,8303.0
2768,8306.0
2769,8309.0
2770,8312.0
2771,8315.0
2772,8318.0
2773,8321.0
2774,8324.0
2775,8327.0
2776,8330.0
2777,8333.0
2778,8336.0
2779,8339.0
2780,8342.0
2781,8345.0
2782,8348.0
2783,8351.0
2784,8354.0
2785,8357.0
2786,8360.0
2787,8363.0
2788,8366.0
2789,8369.0
2790,8372.0
2791,8375.0
2792,8378.0
2793,8381.0
2794,8384.0
2795,8387.0
2796,8390.0
2797,8393.0
2798,8396.0
2799,8399.0
2800,8402.0
2801,8405.0
2802,8408.0
2803,8411.0
2804,8414.0
2805,8417.0
2806,8420.0
2807,8423.0
2808,8426.0
2809,8429.0
2810,8432.0
2811,8435.0
2812,8438.0
2813,8441.0
2814,8444.0
2815,8447.0
2816,8450.0
2817,8453.0
2818,8456.0
2819,8459.0
2820,8462.0
2821,8465.0
2822,8468.0
2823,8471.0
2824,8474.0
2825,8477.0
2826,8480.0
2827,8483.0
2828,8486.0
2829,8489.0
2830,8492.0
2831,8495.0
2832,8498.0
2833,8501.0
2834,8504.0
2835,8507.0
2836,8510.0
2837,8513.0
2838,8516.0
2839,8519.0
2840,8522.0
2841,8525.0
2842,8528.0
2843,8531.0
2844,8534.0
2845,8537.0
2846,8540.0
2847,8543.0
2848,8546.0
2849,8549.0
2850,8552.0
2851,8555.0
2852,8558.0
2853,8561.0
2854,8564.0
2855,8567.0
2856,8570.0
2857,8573.0
2858,8576.0
2859,8579.0
2860,8582.0
2861,8585.0
2862,8588.0
2863,8591.0
2864,8594.0
2865,8597.0
2866,8600.0
2867,8603.0
2868,8606.0
2869,8609.0
2870,8612.0
2871,8615.0
2872,8618.0
2873,8621.0
2874,8624.0
2875,8627.0
2876,8630.0
2877,8633.0
2878,8636.0
2879,8639.0
2880,8642.0
2881,8645.0
2882,8648.0
2883,8651.0
2884,8654.0
2885,8657.0
2886,8660.0
2887,8663.0
2888,8666.0
2889,8669.0
2890,8672.0
2891,8675.0
2892,8678.0
2893,8681.0
2894,8684.0
2895,8687.0
2896,8690.0
2897,8693.0
2898,8696.0
2899,8699.0
2900,8702.0
2901,8705.0
2902,8708.0
2903,8711.0
2904,8714.0
2905,8717.0
2906,8720.0
2907,8723.0
2908,8726.0
2909,8729.0
2910,8732.0
2911,8735.0
2912,8738.0
2913,8741.0
2914,8744.0
2915,8747.0
2916,8750.0
2917,8753.0
2918,8756.0
2919,8759.0
2920,8762.0
2921,8765.0
2922,8768.0
2923,8771.0
2924,8774.0
2925,8777.0
2926,8780.0
2927,8783.0
2928,8786.0
2929,8789.0
2930,8792.0
2931,8795.0
2932,8798.0
2933,8801.0
2934,8804.0
2935,8807.0
2936,8810.0
2937,8813.0
2938,8816.0
2939,8819.0
2940,8822.0
2941,8825.0
2942,8828.0
2943,8831.0
2944,8834.0
2945,8837.0
2946,8840.0
2947,8843.0
2948,8846.0
2949,8849.0
2950,8852.0
2951,8855.0
2952,8858.0
2953,8861.0
2954,8864.0
2955,8867.0
2956,8870.0
2957,8873.0
2958,8876.0
2959,8879.0
2960,8882.0
2961,8885.0
2962,8888.0
2963,8891.0
2964,8894.0
2965,8897.0
2966,8900.0
2967,8903.0
2968,8906.0
2969,8909.0
2970,8912.0
2971,8915.0
2972,8918.0
2973,8921.0
2974,8924.0
2975,8927.0
2976,8930.0
2977,8933.0
2978,8936.0
2979,8939.0
2980,8942.0
2981,8945.0
2982,8948.0
2983,8951.0
2984,8954.0
2985,8957.0
2986,8960.0
2987,8963.0
2988,8966.0
2989,8969.0
2990,8972.0
2991,8975.0
2992,8978.0
2993,8981.0
2994,8984.0
2995,8987.0
2996,8990.0
2997,8993.0
2998,8996.0
2999,8999.0
3000,9002.0
3001,9005.0
3002,9008.0
3003,9011.0
3004,9014.0
3005,9017.0
3006,9020.0
3007,9023.0
3008,9026.0
3009,9029.0
3010,9032.0
3011,9035.0
3012,9038.0
3013,9041.0
3014,9044.0
3015,9047.0
3016,9050.0
3017,9053.0
3018,9056.0
3019,9059.0
3020,9062.0
3021,9065.0
3022,9068.0
3023,9071.0
3024,9074.0
3025,9077.0
3026,9080.0
3027,9083.0
3028,9086.0
3029,9089.0
3030,9092.0
3031,9095.0
3032,9098.0
3033,9101.0
3034,9104.0
3035,9107.0
3036,9110.0
3037,9113.0
3038,9116.0
3039,9119.0
3040,9122.0
3041,9125.0
3042,9128.0
3043,9131.0
3044,9134.0
3045,9137.0
3046,9140.0
3047,9143.0
3048,9146.0
3049,9149.0
3050,9152.0
3051,9155.0
3052,9158.0
3053,9161.0
3054,9164.0
3055,9167.0
3056,9170.0
3057,9173.0
3058,9176.0
3059,9179.0
3060,9182.0
3061,9185.0
3062,9188.0
3063,9191.0
3064,9194.0
3065,9197.0
3066,9200.0
3067,9203.0
3068,9206.0
3069,9209.0
3070,9212.0
3071,9215.0
3072,9218.0
3073,9221.0
3074,9224.0
3075,9227.0
3076,9230.0
3077,9233.0
3078,9236.0
3079,9239.0
3080,9242.0
3081,9245.0
3082,9248.0
3083,9251.0
3084,9254.0
3085,9257.0
3086,9260.0
3087,9263.0
3088,9266.0
3089,9269.0
3090,9272.0
3091,9275.0
3092,9278.0
3093,9281.0
3094,9284.0
3095,9287.0
3096,9290.0
3097,9293.0
3098,9296.0
3099,9299.0
3100,9302.0
3101,9305.0
3102,9308.0
3103,9311.0
3104,9314.0
3105,9317.0
3106,9320.0
3107,9323.0
3108,9326.0
3109,9329.0
3110,9332.0
3111,9335.0
3112,9338.0
3113,9341.0
3114,9344.0
3115,9347.0
3116,9350.0
3117,9353.0
3118,9356.0
3119,9359.0
3120,9362.0
3121,9365.0
3122,9368.0
3123,9371.0
3124,9374.0
3125,9377.0
3126,9380.0
3127,9383.0
3128,9386.0
3129,9389.0
3130,9392.0
3131,9395.0
3132,9398.0
3133,9401.0
3134,9404.0
3135,9407.0
3136,9410.0
3137,9413.0
3138,9416.0
3139,9419.0
3140,9422.0
3141,9425.0
3142,9428.0
3143,9431.0
3144,9434.0
3145,9437.0
3146,9440.0
3147,9443.0
3148,9446.0
3149,9449.0
3150,9452.0
3151,9455.0
3152,9458.0
3153,9461.0
3154,9464.0
3155,9467.0
3156,9470.0
3157,9473.0
3158,9476.0
3159,9479.0
3160,9482.0
3161,9485.0
3162,9488.0
3163,9491.0
3164,9494.0
3165,9497.0
3166,9500.0
3167,9503.0
3168,9506.0
3169,9509.0
3170,9512.0
3171,9515.0
3172,9518.0
3173,9521.0
3174,9524.0
3175,9527.0
3176,9530.0
3177,9533.0
3178,9536.0
3179,9539.0
3180,9542.0
3181,9545.0
3182,9548.0
3183,9551.0
3184,9554.0
3185,9557.0
3186,9560.0
3187,9563.0
3188,9566.0
3189,9569.0
3190,9572.0
3191,9575.0
3192,9578.0
3193,9581.0
3194,9584.0
3195,9587.0
3196,9590.0
3197,9593.0
3198,9596.0
3199,9599.0
3200,9602.0
3201,9605.0
3202,9608.0
3203,9611.0
3204,9614.0
3205,9617.0
3206,9620.0
3207,9623.0
3208,9626.0
3209,9629.0
3210,9632.0
3211,9635.0
3212,9638.0
3213,9641.0
3214,9644.0
3215,9647.0
3216,9650.0
3217,9653.0
3218,9656.0
3219,9659.0
3220,9662.0
3221,9665.0
3222,9668.0
3223,9671.0
3224,9674.0
3225,9677.0
3226,9680.0
3227,9683.0
3228,9686.0
3229,9689.0
3230,9692.0
3231,9695.0
3232,9698.0
3233,9701.0
3234,9704.0
3235,9707.0
3236,9710.0
3237,9713.0
3238,9716.0
3239,9719.0
3240,9722.0
3241,9725.0
3242,9728.0
3243,9731.0
3244,9734.0
3245,9737.0
3246,9740.0
3247,9743.0
3248,9746.0
3249,9749.0
3250,9752.0
3251,9755.0
3252,9758.0
3253,9761.0
3254,9764.0
3255,9767.0
3256,9770.0
3257,9773.0
3258,9776.0
3259,9779.0
3260,9782.0
3261,9785.0
3262,9788.0
3263,9791.0
3264,9794.0
3265,9797.0
3266,9800.0
3267,9803.0
3268,9806.0
3269,9809.0
3270,9812.0
3271,9815.0
3272,9818.0
3273,9821.0
3274,9824.0
3275,9827.0
3276,9830.0
3277,9833.0
3278,9836.0
3279,9839.0
3280,9842.0
3281,9845.0
3282,9848.0
3283,9851.0
3284,9854.0
3285,9857.0
3286,9860.0
3287,9863.0
3288,9866.0
3289,9869.0
3290,9872.0
3291,9875.0
3292,9878.0
3293,9881.0
3294,9884.0
3295,9887.0
3296,9890.0
3297,9893.0
3298,9896.0
3299,9899.0
3300,9902.0
3301,9905.0
3302,9908.0
3303,9911.0
3304,9914.0
3305,9917.0
3306,9920.0
3307,9923.0
3308,9926.0
3309,9929.0
3310,9932.0
3311,9935.0
3312,9938.0
3313,9941.0
3314,9944.0
3315,9947.0
3316,9950.0
3317,9953.0
3318,9956.0
3319,9959.0
3320,9962.0
3321,9965.0
3322,9968.0
3323,9971.0
3324,9974.0
3325,9977.0
3326,9980.0
3327,9983.0
3328,9986.0
3329,9989.0
3330,9992.0
3331,9995.0
3332,9998.0
3333,10001.0
3334,10004.0
3335,10007.0
3336,10010.0
3337,10013.0
3338,10016.0
3339,10019.0
3340,10022.0
3341,10025.0
3342,10028.0
3343,10031.0
3344,10034.0
3345,10037.0
3346,10040.0
3347,10043.0
3348,10046.0
3349,10049.0
3350,10052.0
3351,10055.0
3352,10058.0
3353,10061.0
3354,10064.0
3355,10067.0
3356,10070.0
3357,10073.0
3358,10076.0
3359,10079.0
3360,10082.0
3361,10085.0
3362,10088.0
3363,10091.0
3364,10094.0
3365,10097.0
3366,10100.0
3367,10103.0
3368,10106.0
3369,10109.0
3370,10112.0
3371,10115.0
3372,10118.0
3373,10121.0
3374,10124.0
3375,10127.0
3376,10130.0
3377,10133.0
3378,10136.0
3379,10139.0
3380,10142.0
3381,10145.0
3382,10148.0
3383,10151.0
3384,10154.0
3385,10157.0
3386,10160.0
3387,10163.0
3388,10166.0
3389,10169.0
3390,10172.0
3391,10175.0
3392,10178.0
3393,10181.0
3394,10184.0
3395,10187.0
3396,10190.0
3397,10193.0
3398,10196.0
3399,10199.0
3400,10202.0
3401,10205.0
3402,10208.0
3403,10211.0
3404,10214.0
3405,10217.0
3406,10220.0
3407,10223.0
3408,10226.0
3409,10229.0
3410,10232.0
3411,10235.0
3412,10238.0
3413,10241.0
3414,10244.0
3415,10247.0
3416,10250.0
3417,10253.0
3418,10256.0
3419,10259.0
3420,10262.0
3421,10265.0
3422,10268.0
3423,10271.0
3424,10274.0
3425,10277.0
3426,10280.0
3427,10283.0
3428,10286.0
3429,10289.0
3430,10292.0
3431,10295.0
3432,10298.0
3433,10301.0
3434,10304.0
3435,10307.0
3436,10310.0
3437,10313.0
3438,10316.0
3439,10319.0
3440,10322.0
3441,10325.0
3442,10328.0
3443,10331.0
3444,10334.0
3445,10337.0
3446,10340.0
3447,10343.0
3448,10346.0
3449,10349.0
3450,10352.0
3451,10355.0
3452,10358.0
3453,10361.0
3454,10364.0
3455,10367.0
3456,10370.0
3457,10373.0
3458,10376.0
3459,10379.0
3460,10382.0
3461,10385.0
3462,10388.0
3463,10391.0
3464,10394.0
3465,10397.0
3466,10400.0
3467,10403.0
3468,10406.0
3469,10409.0
3470,10412.0
3471,10415.0
3472,10418.0
3473,10421.0
3474,10424.0
3475,10427.0
3476,10430.0
3477,10433.0
3478,10436.0
3479,10439.0
3480,10442.0
3481,10445.0
3482,10448.0
3483,10451.0
3484,10454.0
3485,10457.0
3486,10460.0
3487,10463.0
3488,10466.0
3489,10469.0
3490,10472.0
3491,10475.0
3492,10478.0
3493,10481.0
3494,10484.0
3495,10487.0
3496,10490.0
3497,10493.0
3498,10496.0
3499,10499.0
3500,10502.0
3501,10505.0
3502,10508.0
3503,10511.0
3504,10514.0
3505,10517.0
3506,10520.0
3507,10523.0
3508,10526.0
3509,10529.0
3510,10532.0
3511,10535.0
3512,10538.0
3513,10541.0
3514,10544.0
3515,10547.0
3516,10550.0
3517,10553.0
3518,10556.0
3519,10559.0
3520,10562.0
3521,10565.0
3522,10568.0
3523,10571.0
3524,10574.0
3525,10577.0
3526,10580.0
3527,10583.0
3528,10586.0
3529,10589.0
3530,10592.0
3531,10595.0
3532,10598.0
3533,10601.0
3534,10604.0
3535,10607.0
3536,10610.0
3537,10613.0
3538,10616.0
3539,10619.0
3540,10622.0
3541,10625.0
3542,10628.0
3543,10631.0
3544,10634.0
3545,10637.0
3546,10640.0
3547,10643.0
3548,10646.0
3549,10649.0
3550,10652.0
3551,10655.0
3552,10658.0
3553,10661.0
3554,10664.0
3555,10667.0
3556,10670.0
3557,10673.0
3558,10676.0
3559,10679.0
3560,10682.0
3561,10685.0
3562,10688.0
3563,10691.0
3564,10694.0
3565,10697.0
3566,10700.0
3567,10703.0
3568,10706.0
3569,10709.0
3570,10712.0
3571,10715.0
3572,10718.0
3573,10721.0
3574,10724.0
3575,10727.0
3576,10730.0
3577,10733.0
3578,10736.0
3579,10739.0
3580,10742.0
3581,10745.0
3582,10748.0
3583,10751.0
3584,10754.0
3585,10757.0
3586,10760.0
3587,10763.0
3588,10766.0
3589,10769.0
3590,10772.0
3591,10775.0
3592,10778.0
3593,10781.0
3594,10784.0
3595,10787.0
3596,10790.0
3597,10793.0
3598,10796.0
3599,10799.0
3600,10802.0
3601,10805.0
3602,10808.0
3603,10811.0
3604,10814.0
3605,10817.0
3606,10820.0
3607,10823.0
3608,10826.0
3609,10829.0
3610,10832.0
3611,10835.0
3612,10838.0
3613,10841.0
3614,10844.0
3615,10847.0
3616,10850.0
3617,10853.0
3618,10856.0
3619,10859.0
3620,10862.0
3621,10865.0
3622,10868.0
3623,10871.0
3624,10874.0
3625,10877.0
3626,10880.0
3627,10883.0
3628,10886.0
3629,10889.0
3630,10892.0
3631,10895.0
3632,10898.0
3633,10901.0
3634,10904.0
3635,10907.0
3636,10910.0
3637,10913.0
3638,10916.0
3639,10919.0
3640,10922.0
3641,10925.0
3642,10928.0
3643,10931.0
3644,10934.0
3645,10937.0
3646,10940.0
3647,10943.0
3648,10946.0
3649,10949.0
3650,10952.0
3651,10955.0
3652,10958.0
3653,10961.0
3654,10964.0
3655,10967.0
3656,10970.0
3657,10973.0
3658,10976.0
3659,10979.0
3660,10982.0
3661,10985.0
3662,10988.0
3663,10991.0
